source_file,main_player,player_color,opponent,event,site,date,year,round,white,black,white_elo,black_elo,result,result_label,player_result,eco,opening,num_plies,num_moves,captures,checks,castles,promotions,white_castled,black_castled,player_captures,player_checks,player_castled,player_promotions,opponent_captures,opponent_checks,style
Karpov.pgn,Karpov,black,"Dzindzichashvili, Roman",URS-chT Moscow,Moscow,1972.??.??,1972,?,"Dzindzichashvili, Roman","Karpov, Anatoly",2500.0,2630.0,1/2-1/2,draw,draw,E18,,81,40.5,20,2,2,0,True,True,10,0,True,0,10,2,positional
Karpov.pgn,Karpov,white,"Kudriashov, Anatoli",URS-chT Moscow,Moscow,1972.??.??,1972,?,"Karpov, Anatoly","Kudriashov, Anatoli",2630.0,2410.0,1-0,white_win,win,B81,,99,49.5,22,7,1,0,True,False,12,3,True,0,10,4,positional
Karpov.pgn,Karpov,white,"Gipslis, Aivars",URS-chT Moscow,Moscow,1972.??.??,1972,?,"Karpov, Anatoly","Gipslis, Aivars",2630.0,2560.0,0-1,black_win,loss,B07,,70,35.0,11,0,2,0,True,True,5,0,True,0,6,0,positional
Karpov.pgn,Karpov,black,"Karner, Hillar",URS-chT Moscow,Moscow,1972.??.??,1972,?,"Karner, Hillar","Karpov, Anatoly",2200.0,2630.0,1-0,white_win,loss,A46,,85,42.5,16,6,2,0,True,True,9,0,True,0,7,6,positional
Karpov.pgn,Karpov,black,"Stein, Leonid",URS-chT Moscow,Moscow,1972.??.??,1972,?,"Stein, Leonid","Karpov, Anatoly",2620.0,2630.0,0-1,black_win,win,D85,,82,41.0,19,4,2,0,True,True,10,0,True,0,9,4,positional
Karpov.pgn,Karpov,white,"Taimanov, Mark E",URS-chT Moscow,Moscow,1972.??.??,1972,?,"Karpov, Anatoly","Taimanov, Mark E",2630.0,2590.0,1-0,white_win,win,B42,,79,39.5,18,4,2,0,True,True,9,3,True,0,9,1,positional
Karpov.pgn,Karpov,white,"Byrne, Donald",San Antonio,San Antonio,1972.??.??,1972,?,"Karpov, Anatoly","Byrne, Donald",2630.0,2470.0,1-0,white_win,win,B77,,79,39.5,19,3,2,0,True,True,10,3,True,0,9,0,positional
Karpov.pgn,Karpov,black,"Saidy, Anthony Fred",San Antonio,San Antonio,1972.??.??,1972,?,"Saidy, Anthony Fred","Karpov, Anatoly",2425.0,2630.0,0-1,black_win,win,A05,,104,52.0,14,0,2,0,True,True,7,0,True,0,7,0,positional
Karpov.pgn,Karpov,black,"Suttles, Duncan",San Antonio,San Antonio,1972.??.??,1972,?,"Suttles, Duncan","Karpov, Anatoly",2470.0,2630.0,0-1,black_win,win,B20,,120,60.0,21,5,2,0,True,True,11,3,True,0,10,2,positional
Karpov.pgn,Karpov,black,"Larsen, Bent",San Antonio,San Antonio,1972.??.??,1972,?,"Larsen, Bent","Karpov, Anatoly",2625.0,2630.0,1/2-1/2,draw,draw,A30,,65,32.5,14,2,2,0,True,True,7,1,True,0,7,1,positional
Karpov.pgn,Karpov,white,"Kaplan, Julio P",San Antonio,San Antonio,1972.??.??,1972,?,"Karpov, Anatoly","Kaplan, Julio P",2630.0,2470.0,1/2-1/2,draw,draw,B37,,69,34.5,18,3,2,0,True,True,9,3,True,0,9,0,positional
Karpov.pgn,Karpov,white,"Browne, Walter S",San Antonio,San Antonio,1972.??.??,1972,?,"Karpov, Anatoly","Browne, Walter S",2630.0,2530.0,1-0,white_win,win,A30,,117,58.5,25,2,2,1,True,True,12,2,True,1,13,0,positional
Karpov.pgn,Karpov,black,"Hort, Vlastimil",San Antonio,San Antonio,1972.??.??,1972,?,"Hort, Vlastimil","Karpov, Anatoly",2600.0,2630.0,1/2-1/2,draw,draw,B46,,35,17.5,4,0,2,0,True,True,2,0,True,0,2,0,positional
Karpov.pgn,Karpov,black,"Evans, Larry Melvyn",San Antonio,San Antonio,1972.??.??,1972,?,"Evans, Larry Melvyn","Karpov, Anatoly",2545.0,2630.0,1/2-1/2,draw,draw,A37,,68,34.0,18,2,2,0,True,True,9,2,True,0,9,0,positional
Karpov.pgn,Karpov,white,"Campos Lopez, Mario",San Antonio,San Antonio,1972.??.??,1972,?,"Karpov, Anatoly","Campos Lopez, Mario",2630.0,2200.0,1-0,white_win,win,B04,,45,22.5,9,0,2,0,True,True,5,0,True,0,4,0,positional
Karpov.pgn,Karpov,white,"Gligoric, Svetozar",San Antonio,San Antonio,1972.??.??,1972,?,"Karpov, Anatoly","Gligoric, Svetozar",2630.0,2575.0,1-0,white_win,win,C94,,103,51.5,10,2,2,0,True,True,5,1,True,0,5,1,positional
Karpov.pgn,Karpov,black,"Portisch, Lajos",San Antonio,San Antonio,1972.??.??,1972,?,"Portisch, Lajos","Karpov, Anatoly",2640.0,2630.0,1-0,white_win,loss,E55,,51,25.5,14,0,2,0,True,True,7,0,True,0,7,0,positional
Karpov.pgn,Karpov,black,"Petrosian, Tigran V",San Antonio,San Antonio,1972.??.??,1972,?,"Petrosian, Tigran V","Karpov, Anatoly",2645.0,2630.0,1/2-1/2,draw,draw,E14,,58,29.0,14,0,2,0,True,True,7,0,True,0,7,0,positional
Karpov.pgn,Karpov,white,"Smith, Kenneth R",San Antonio,San Antonio,1972.??.??,1972,?,"Karpov, Anatoly","Smith, Kenneth R",2630.0,2395.0,1-0,white_win,win,B81,,139,69.5,25,8,2,0,True,True,13,4,True,0,12,4,positional
Karpov.pgn,Karpov,black,"Keres, Paul",San Antonio,San Antonio,1972.??.??,1972,?,"Keres, Paul","Karpov, Anatoly",2600.0,2630.0,1/2-1/2,draw,draw,E54,,41,20.5,10,0,2,0,True,True,5,0,True,0,5,0,positional
Karpov.pgn,Karpov,black,"Sloth, Jorn",Skopje ol (Men) prel,Skopje,1972.??.??,1972,2,"Sloth, Jorn","Karpov, Anatoly",2385.0,2630.0,0-1,black_win,win,A37,,82,41.0,15,1,2,0,True,True,8,1,True,0,7,0,positional
Karpov.pgn,Karpov,white,"Dueball, Juergen",Skopje ol (Men) fin-A,Skopje,1972.??.??,1972,2,"Karpov, Anatoly","Dueball, Juergen",2630.0,2425.0,1-0,white_win,win,B76,,127,63.5,26,8,2,0,True,True,14,4,True,0,12,4,positional
Karpov.pgn,Karpov,white,"Cobo Arteaga, Eldis",Skopje ol (Men) prel,Skopje,1972.??.??,1972,3,"Karpov, Anatoly","Cobo Arteaga, Eldis",2630.0,2420.0,1-0,white_win,win,B85,,57,28.5,8,1,2,0,True,True,5,1,True,0,3,0,positional
Karpov.pgn,Karpov,black,"Padevsky, Nikola",Skopje ol (Men) fin-A,Skopje,1972.??.??,1972,4,"Padevsky, Nikola","Karpov, Anatoly",2430.0,2630.0,1-0,white_win,loss,B22,,131,65.5,26,7,2,0,True,True,12,2,True,0,14,5,positional
Karpov.pgn,Karpov,black,"Saren, Ilkka J",Skopje ol (Men) prel,Skopje,1972.??.??,1972,6,"Saren, Ilkka J","Karpov, Anatoly",2200.0,2630.0,0-1,black_win,win,B44,,60,30.0,12,3,2,0,True,True,6,3,True,0,6,0,positional
Karpov.pgn,Karpov,black,"Sznapik, Aleksander",Skopje ol (Men) fin-A,Skopje,1972.??.??,1972,6,"Sznapik, Aleksander","Karpov, Anatoly",2365.0,2630.0,0-1,black_win,win,A08,,70,35.0,9,2,2,0,True,True,4,2,True,0,5,0,positional
Karpov.pgn,Karpov,black,"Alvarez, Franklin",Skopje ol (Men) prel,Skopje,1972.??.??,1972,6,"Alvarez, Franklin","Karpov, Anatoly",2200.0,2630.0,0-1,black_win,win,B43,,60,30.0,10,3,2,0,True,True,5,3,True,0,5,0,positional
Karpov.pgn,Karpov,white,"Uddenfeldt, Dan",Skopje ol (Men) fin-A,Skopje,1972.??.??,1972,7,"Karpov, Anatoly","Uddenfeldt, Dan",2630.0,2270.0,1-0,white_win,win,B82,,54,27.0,8,1,1,0,True,False,4,1,True,0,4,0,positional
Karpov.pgn,Karpov,white,"Wirthensohn, Heinz",Skopje ol (Men) fin-A,Skopje,1972.??.??,1972,8,"Karpov, Anatoly","Wirthensohn, Heinz",2630.0,2315.0,1-0,white_win,win,B93,,87,43.5,16,5,2,0,True,True,8,2,True,0,8,3,positional
Karpov.pgn,Karpov,white,"Jansa, Vlastimil",Skopje ol (Men) fin-A,Skopje,1972.??.??,1972,9,"Karpov, Anatoly","Jansa, Vlastimil",2630.0,2480.0,1/2-1/2,draw,draw,B44,,80,40.0,6,0,2,0,True,True,3,0,True,0,3,0,positional
Karpov.pgn,Karpov,white,"Pedersen, Eigil",Skopje ol (Men) fin-A,Skopje,1972.??.??,1972,10,"Karpov, Anatoly","Pedersen, Eigil",2630.0,2375.0,1-0,white_win,win,C03,,57,28.5,15,8,2,0,True,True,7,7,True,0,8,1,positional
Karpov.pgn,Karpov,black,"Bisguier, Arthur Bernard",Skopje ol (Men) fin-A,Skopje,1972.??.??,1972,12,"Bisguier, Arthur Bernard","Karpov, Anatoly",2430.0,2630.0,0-1,black_win,win,D94,,64,32.0,14,0,2,0,True,True,7,0,True,0,7,0,positional
Karpov.pgn,Karpov,white,"Visier Segovia, Fernando",Skopje ol (Men) fin-A,Skopje,1972.??.??,1972,13,"Karpov, Anatoly","Visier Segovia, Fernando",2630.0,2365.0,1-0,white_win,win,B42,,95,47.5,20,1,2,0,True,True,10,0,True,0,10,1,positional
Karpov.pgn,Karpov,black,"Hase, Juan C",Skopje ol (Men) fin-A,Skopje,1972.??.??,1972,14,"Hase, Juan C","Karpov, Anatoly",2200.0,2630.0,1/2-1/2,draw,draw,C22,,42,21.0,8,0,2,0,True,True,4,0,True,0,4,0,positional
Karpov.pgn,Karpov,white,"Ungureanu, Emil",Skopje ol (Men) fin-A,Skopje,1972.??.??,1972,15,"Karpov, Anatoly","Ungureanu, Emil",2630.0,2410.0,1-0,white_win,win,B65,,57,28.5,13,2,2,0,True,True,7,2,True,0,6,0,positional
Karpov.pgn,Karpov,white,"Whiteley, Andrew J",EU-chT,Bath,1973.??.??,1973,1,"Karpov, Anatoly","Whiteley, Andrew J",2660.0,2340.0,1-0,white_win,win,B79,,63,31.5,14,2,2,0,True,True,7,1,True,0,7,1,positional
Karpov.pgn,Karpov,black,"Ghizdavu, Dumitru",EU-chT,Bath,1973.??.??,1973,2,"Ghizdavu, Dumitru","Karpov, Anatoly",2450.0,2660.0,0-1,black_win,win,B93,,114,57.0,22,3,2,0,True,True,11,2,True,0,11,1,positional
Karpov.pgn,Karpov,black,"Matanovic, Aleksandar",EU-chT,Bath,1973.??.??,1973,4,"Matanovic, Aleksandar","Karpov, Anatoly",2490.0,2660.0,1/2-1/2,draw,draw,C95,,53,26.5,6,0,2,0,True,True,3,0,True,0,3,0,positional
Karpov.pgn,Karpov,white,"Schauwecker, Meinrad",EU-chT,Bath,1973.??.??,1973,5,"Karpov, Anatoly","Schauwecker, Meinrad",2660.0,,1-0,white_win,win,A33,,89,44.5,9,1,2,0,True,True,5,1,True,0,4,0,positional
Karpov.pgn,Karpov,black,"Hecht, Hans Joachim",EU-chT,Bath,1973.??.??,1973,6,"Hecht, Hans Joachim","Karpov, Anatoly",2505.0,2660.0,1/2-1/2,draw,draw,C02,,85,42.5,20,2,2,0,True,True,11,0,True,0,9,2,positional
Karpov.pgn,Karpov,white,"Ribli, Zoltan",EU-chT,Bath,1973.??.??,1973,7,"Karpov, Anatoly","Ribli, Zoltan",2660.0,2525.0,1-0,white_win,win,B52,,141,70.5,21,6,2,0,True,True,11,3,True,0,10,3,positional
Karpov.pgn,Karpov,white,"Hecht, Hans Joachim",Tungsram Budapest,Budapest,1973.??.??,1973,1,"Karpov, Anatoly","Hecht, Hans Joachim",,,1/2-1/2,draw,draw,A29,,106,53.0,24,4,2,0,True,True,12,3,True,0,12,1,positional
Karpov.pgn,Karpov,white,"Hort, Vlastimil",Tungsram Budapest,Budapest,1973.??.??,1973,2,"Karpov, Anatoly","Hort, Vlastimil",,,1-0,white_win,win,C06,,89,44.5,18,1,2,0,True,True,9,1,True,0,9,0,positional
Karpov.pgn,Karpov,black,"Geller, Efim P",Tungsram Budapest,Budapest,1973.??.??,1973,3,"Geller, Efim P","Karpov, Anatoly",,,1/2-1/2,draw,draw,C95,,106,53.0,18,1,2,0,True,True,9,1,True,0,9,0,positional
Karpov.pgn,Karpov,white,"Szabo, Laszlo",Tungsram Budapest,Budapest,1973.??.??,1973,4,"Karpov, Anatoly","Szabo, Laszlo",,,1/2-1/2,draw,draw,B53,,76,38.0,16,1,2,0,True,True,8,1,True,0,8,0,positional
Karpov.pgn,Karpov,black,"Ciocaltea, Victor",Tungsram Budapest,Budapest,1973.??.??,1973,5,"Ciocaltea, Victor","Karpov, Anatoly",,,1/2-1/2,draw,draw,A04,,23,11.5,2,0,2,0,True,True,1,0,True,0,1,0,positional
Karpov.pgn,Karpov,white,"Lengyel, Levente",Tungsram Budapest,Budapest,1973.??.??,1973,6,"Karpov, Anatoly","Lengyel, Levente",,,1/2-1/2,draw,draw,C94,,97,48.5,18,8,2,0,True,True,9,1,True,0,9,7,positional
Karpov.pgn,Karpov,black,"Antoshin, Vladimir S",Tungsram Budapest,Budapest,1973.??.??,1973,7,"Antoshin, Vladimir S","Karpov, Anatoly",,,1/2-1/2,draw,draw,E18,,32,16.0,10,0,2,0,True,True,5,0,True,0,5,0,positional
Karpov.pgn,Karpov,white,"Sax, Gyula",Tungsram Budapest,Budapest,1973.??.??,1973,8,"Karpov, Anatoly","Sax, Gyula",,,1-0,white_win,win,E64,,83,41.5,12,1,2,0,True,True,6,1,True,0,6,0,positional
Karpov.pgn,Karpov,black,"Forintos, Gyozo V",Tungsram Budapest,Budapest,1973.??.??,1973,9,"Forintos, Gyozo V","Karpov, Anatoly",,,1/2-1/2,draw,draw,D37,,127,63.5,27,4,2,0,True,True,13,2,True,0,14,2,positional
Karpov.pgn,Karpov,white,"Adorjan, Andras",Tungsram Budapest,Budapest,1973.??.??,1973,10,"Karpov, Anatoly","Adorjan, Andras",,,1-0,white_win,win,D91,,85,42.5,23,5,1,0,False,True,12,0,False,0,11,5,positional
Karpov.pgn,Karpov,black,"Ribli, Zoltan",Tungsram Budapest,Budapest,1973.??.??,1973,11,"Ribli, Zoltan","Karpov, Anatoly",,,1/2-1/2,draw,draw,B49,,177,88.5,27,23,2,0,True,True,14,10,True,0,13,13,positional
Karpov.pgn,Karpov,white,"Vaganian, Rafael A",Tungsram Budapest,Budapest,1973.??.??,1973,12,"Karpov, Anatoly","Vaganian, Rafael A",,,1-0,white_win,win,C09,,118,59.0,22,13,2,0,True,True,12,4,True,0,10,9,positional
Karpov.pgn,Karpov,black,"Bilek, Istvan",Tungsram Budapest,Budapest,1973.??.??,1973,13,"Bilek, Istvan","Karpov, Anatoly",,,1/2-1/2,draw,draw,A36,,28,14.0,8,0,2,0,True,True,4,0,True,0,4,0,positional
Karpov.pgn,Karpov,white,"Csom, Istvan",Tungsram Budapest,Budapest,1973.??.??,1973,14,"Karpov, Anatoly","Csom, Istvan",,,1/2-1/2,draw,draw,B53,,84,42.0,19,4,1,0,True,False,9,3,True,0,10,1,positional
Karpov.pgn,Karpov,black,"Velimirovic, Dragoljub",Tungsram Budapest,Budapest,1973.??.??,1973,15,"Velimirovic, Dragoljub","Karpov, Anatoly",,,1/2-1/2,draw,draw,C98,,39,19.5,0,0,2,0,True,True,0,0,True,0,0,0,positional
Karpov.pgn,Karpov,black,"Estevez, Guillermo",Leningrad Interzonal,Leningrad,1973.??.??,1973,1,"Estevez, Guillermo","Karpov, Anatoly",2385.0,2645.0,0-1,black_win,win,D58,,111,55.5,19,1,2,0,True,True,10,0,True,0,9,1,positional
