source_file,main_player,player_color,opponent,event,site,date,year,round,white,black,white_elo,black_elo,result,result_label,player_result,eco,opening,num_plies,num_moves,captures,checks,castles,promotions,white_castled,black_castled,player_captures,player_checks,player_castled,player_promotions,opponent_captures,opponent_checks
Karpov.pgn,Karpov,black,"Topalov,V",Chess Champions League,Vitoria Gasteiz ESP,2007.11.09,2007,6,"Topalov,V","Karpov,Ana",2769.0,2670.0,1/2-1/2,draw,draw,E13,,105,52.5,22,5,1,0,True,False,11,2,False,0,11,3
Karpov.pgn,Karpov,white,"Polgar,Ju",Chess Champions League,Vitoria Gasteiz ESP,2007.11.10,2007,7,"Karpov,Ana","Polgar,Ju",2670.0,2708.0,0-1,black_win,loss,E17,,86,43.0,13,2,2,0,True,True,7,0,True,0,6,2
Karpov.pgn,Karpov,black,"Ponomariov,R",Chess Champions League,Vitoria Gasteiz ESP,2007.11.11,2007,8,"Ponomariov,R","Karpov,Ana",2705.0,2670.0,1/2-1/2,draw,draw,D37,,57,28.5,8,0,2,0,True,True,4,0,True,0,4,0
Karpov.pgn,Karpov,black,"Kasimdzhanov,R",Chess Champions League,Vitoria Gasteiz ESP,2007.11.13,2007,9,"Kasimdzhanov,R","Karpov,Ana",2690.0,2670.0,1-0,white_win,loss,E37,,65,32.5,18,9,1,0,True,False,9,3,False,0,9,6
Karpov.pgn,Karpov,white,"Nisipeanu,LD",Chess Champions League,Vitoria Gasteiz ESP,2007.11.14,2007,10,"Karpov,Ana","Nisipeanu,LD",2670.0,2668.0,1/2-1/2,draw,draw,E02,,44,22.0,10,1,2,0,True,True,5,1,True,0,5,0
Karpov.pgn,Karpov,black,"Rublevsky,S",World Blitz,Moscow RUS,2007.11.21,2007,1,"Rublevsky,S","Karpov,Ana",2676.0,2670.0,1-0,white_win,loss,C42,,57,28.5,15,2,2,0,True,True,7,1,True,0,8,1
Karpov.pgn,Karpov,white,"Bacrot,E",World Blitz,Moscow RUS,2007.11.21,2007,2,"Karpov,Ana","Bacrot,E",2670.0,2695.0,1-0,white_win,win,A55,,42,21.0,6,0,2,0,True,True,3,0,True,0,3,0
Karpov.pgn,Karpov,black,"Ponomariov,R",World Blitz,Moscow RUS,2007.11.21,2007,3,"Ponomariov,R","Karpov,Ana",2705.0,2670.0,1-0,white_win,loss,D55,,89,44.5,22,5,2,0,True,True,10,3,True,0,12,2
Karpov.pgn,Karpov,black,"Adams,Mi",World Blitz,Moscow RUS,2007.11.21,2007,4,"Adams,Mi","Karpov,Ana",2729.0,2670.0,1-0,white_win,loss,C86,,75,37.5,16,0,2,0,True,True,8,0,True,0,8,0
Karpov.pgn,Karpov,white,"Mamedyarov,S",World Blitz,Moscow RUS,2007.11.21,2007,5,"Karpov,Ana","Mamedyarov,S",2670.0,2752.0,1/2-1/2,draw,draw,C68,,75,37.5,9,1,1,0,False,True,5,1,False,0,4,0
Karpov.pgn,Karpov,black,"Gelfand,B",World Blitz,Moscow RUS,2007.11.21,2007,6,"Gelfand,B","Karpov,Ana",2736.0,2670.0,1/2-1/2,draw,draw,E04,,49,24.5,10,2,2,0,True,True,5,2,True,0,5,0
Karpov.pgn,Karpov,white,"Korotylev,A",World Blitz,Moscow RUS,2007.11.21,2007,7,"Karpov,Ana","Korotylev,A",2670.0,2600.0,1/2-1/2,draw,draw,E71,,62,31.0,16,3,2,0,True,True,8,3,True,0,8,0
Karpov.pgn,Karpov,black,"Ivanchuk,V",World Blitz,Moscow RUS,2007.11.21,2007,8,"Ivanchuk,V","Karpov,Ana",2787.0,2670.0,1-0,white_win,loss,D37,,75,37.5,15,0,2,0,True,True,7,0,True,0,8,0
Karpov.pgn,Karpov,white,"Carlsen,M",World Blitz,Moscow RUS,2007.11.21,2007,9,"Karpov,Ana","Carlsen,M",2670.0,2714.0,0-1,black_win,loss,E15,,184,92.0,27,13,2,0,True,True,13,10,True,0,14,3
Karpov.pgn,Karpov,black,"Morozevich,A",World Blitz,Moscow RUS,2007.11.21,2007,10,"Morozevich,A","Karpov,Ana",2755.0,2670.0,1-0,white_win,loss,A07,,65,32.5,11,1,2,0,True,True,5,0,True,0,6,1
Karpov.pgn,Karpov,white,"Shirov,A",World Blitz,Moscow RUS,2007.11.21,2007,11,"Karpov,Ana","Shirov,A",2670.0,2739.0,1/2-1/2,draw,draw,D90,,123,61.5,23,9,1,0,False,True,11,4,False,0,12,5
Karpov.pgn,Karpov,black,"Leko,P",World Blitz,Moscow RUS,2007.11.21,2007,12,"Leko,P","Karpov,Ana",2755.0,2670.0,1-0,white_win,loss,E04,,87,43.5,19,3,2,0,True,True,9,1,True,0,10,2
Karpov.pgn,Karpov,white,"Dreev,A",World Blitz,Moscow RUS,2007.11.21,2007,13,"Karpov,Ana","Dreev,A",2670.0,2607.0,1-0,white_win,win,D11,,93,46.5,20,6,1,0,False,True,10,0,False,0,10,6
Karpov.pgn,Karpov,black,"Grischuk,A",World Blitz,Moscow RUS,2007.11.21,2007,14,"Grischuk,A","Karpov,Ana",2715.0,2670.0,1/2-1/2,draw,draw,D58,,92,46.0,18,2,2,0,True,True,9,0,True,0,9,2
Karpov.pgn,Karpov,white,"Anand,V",World Blitz,Moscow RUS,2007.11.21,2007,15,"Karpov,Ana","Anand,V",2670.0,2801.0,0-1,black_win,loss,E71,,60,30.0,12,1,2,0,True,True,7,0,True,0,5,1
Karpov.pgn,Karpov,black,"Kasimdzhanov,R",World Blitz,Moscow RUS,2007.11.21,2007,16,"Kasimdzhanov,R","Karpov,Ana",2690.0,2670.0,1/2-1/2,draw,draw,E37,,61,30.5,10,4,0,0,False,False,5,2,False,0,5,2
Karpov.pgn,Karpov,white,"Savchenko,B",World Blitz,Moscow RUS,2007.11.21,2007,17,"Karpov,Ana","Savchenko,B",2670.0,2583.0,0-1,black_win,loss,A35,,49,24.5,8,1,1,0,True,False,4,1,True,0,4,0
Karpov.pgn,Karpov,black,"Kamsky,G",World Blitz,Moscow RUS,2007.11.21,2007,18,"Kamsky,G","Karpov,Ana",2714.0,2670.0,1-0,white_win,loss,A47,,53,26.5,11,0,1,0,False,True,5,0,True,0,6,0
Karpov.pgn,Karpov,white,"Kramnik,V",World Blitz,Moscow RUS,2007.11.21,2007,19,"Karpov,Ana","Kramnik,V",2670.0,2785.0,1/2-1/2,draw,draw,D45,,82,41.0,16,3,1,0,False,True,8,0,False,0,8,3
Karpov.pgn,Karpov,white,"Rublevsky,S",World Blitz,Moscow RUS,2007.11.22,2007,20,"Karpov,Ana","Rublevsky,S",2670.0,2676.0,1/2-1/2,draw,draw,D15,,60,30.0,10,2,2,0,True,True,5,1,True,0,5,1
Karpov.pgn,Karpov,black,"Bacrot,E",World Blitz,Moscow RUS,2007.11.22,2007,21,"Bacrot,E","Karpov,Ana",2695.0,2670.0,0-1,black_win,win,E13,,82,41.0,18,6,2,0,True,True,11,4,True,0,7,2
Karpov.pgn,Karpov,white,"Ponomariov,R",World Blitz,Moscow RUS,2007.11.22,2007,22,"Karpov,Ana","Ponomariov,R",2670.0,2705.0,1-0,white_win,win,D90,,127,63.5,24,18,1,0,False,True,13,14,False,0,11,4
Karpov.pgn,Karpov,white,"Adams,Mi",World Blitz,Moscow RUS,2007.11.22,2007,23,"Karpov,Ana","Adams,Mi",2670.0,2729.0,0-1,black_win,loss,E18,,112,56.0,18,4,2,0,True,True,8,2,True,0,10,2
Karpov.pgn,Karpov,black,"Mamedyarov,S",World Blitz,Moscow RUS,2007.11.22,2007,24,"Mamedyarov,S","Karpov,Ana",2752.0,2670.0,0-1,black_win,win,A01,,66,33.0,16,6,0,0,False,False,8,1,False,0,8,5
Karpov.pgn,Karpov,white,"Gelfand,B",World Blitz,Moscow RUS,2007.11.22,2007,25,"Karpov,Ana","Gelfand,B",2670.0,2736.0,1-0,white_win,win,E32,,95,47.5,19,6,2,0,True,True,11,2,True,0,8,4
Karpov.pgn,Karpov,black,"Korotylev,A",World Blitz,Moscow RUS,2007.11.22,2007,26,"Korotylev,A","Karpov,Ana",2600.0,2670.0,1-0,white_win,loss,D03,,52,26.0,4,0,2,0,True,True,2,0,True,0,2,0
Karpov.pgn,Karpov,white,"Ivanchuk,V",World Blitz,Moscow RUS,2007.11.22,2007,27,"Karpov,Ana","Ivanchuk,V",2670.0,2787.0,0-1,black_win,loss,E32,,72,36.0,15,5,2,0,True,True,6,1,True,0,9,4
Karpov.pgn,Karpov,black,"Carlsen,M",World Blitz,Moscow RUS,2007.11.22,2007,28,"Carlsen,M","Karpov,Ana",2714.0,2670.0,1-0,white_win,loss,C42,,71,35.5,18,3,2,0,True,True,8,0,True,0,10,3
Karpov.pgn,Karpov,white,"Morozevich,A",World Blitz,Moscow RUS,2007.11.22,2007,29,"Karpov,Ana","Morozevich,A",2670.0,2755.0,0-1,black_win,loss,D15,,56,28.0,7,0,2,0,True,True,3,0,True,0,4,0
Karpov.pgn,Karpov,black,"Shirov,A",World Blitz,Moscow RUS,2007.11.22,2007,30,"Shirov,A","Karpov,Ana",2739.0,2670.0,1-0,white_win,loss,C92,,123,61.5,17,9,2,0,True,True,8,0,True,0,9,9
Karpov.pgn,Karpov,white,"Leko,P",World Blitz,Moscow RUS,2007.11.22,2007,31,"Karpov,Ana","Leko,P",2670.0,2755.0,1/2-1/2,draw,draw,E32,,118,59.0,27,5,2,0,True,True,13,3,True,0,14,2
Karpov.pgn,Karpov,black,"Dreev,A",World Blitz,Moscow RUS,2007.11.22,2007,32,"Dreev,A","Karpov,Ana",2607.0,2670.0,0-1,black_win,win,D37,,128,64.0,13,3,2,1,True,True,7,3,True,1,6,0
Karpov.pgn,Karpov,white,"Grischuk,A",World Blitz,Moscow RUS,2007.11.22,2007,33,"Karpov,Ana","Grischuk,A",2670.0,2715.0,1-0,white_win,win,E32,,95,47.5,20,7,2,0,True,True,10,5,True,0,10,2
Karpov.pgn,Karpov,black,"Anand,V",World Blitz,Moscow RUS,2007.11.22,2007,34,"Anand,V","Karpov,Ana",2801.0,2670.0,1/2-1/2,draw,draw,D58,,131,65.5,23,15,2,0,True,True,11,1,True,0,12,14
Karpov.pgn,Karpov,white,"Kasimdzhanov,R",World Blitz,Moscow RUS,2007.11.22,2007,35,"Karpov,Ana","Kasimdzhanov,R",2670.0,2690.0,1/2-1/2,draw,draw,E71,,64,32.0,9,0,2,0,True,True,4,0,True,0,5,0
Karpov.pgn,Karpov,black,"Savchenko,B",World Blitz,Moscow RUS,2007.11.22,2007,36,"Savchenko,B","Karpov,Ana",2583.0,2670.0,1-0,white_win,loss,B12,,67,33.5,19,4,1,0,True,False,10,1,False,0,9,3
Karpov.pgn,Karpov,white,"Kamsky,G",World Blitz,Moscow RUS,2007.11.22,2007,37,"Karpov,Ana","Kamsky,G",2670.0,2714.0,1/2-1/2,draw,draw,D11,,125,62.5,23,0,2,1,True,True,13,0,True,0,10,0
Karpov.pgn,Karpov,black,"Kramnik,V",World Blitz,Moscow RUS,2007.11.22,2007,38,"Kramnik,V","Karpov,Ana",2785.0,2670.0,1-0,white_win,loss,A46,,63,31.5,8,0,2,0,True,True,4,0,True,0,4,0
Karpov.pgn,Karpov,black,"Grischuk,A",2nd ACP World Rapid Cup,Odessa UKR,2008.01.05,2008,1.3,"Grischuk,A","Karpov,Ana",2711.0,2655.0,1/2-1/2,draw,draw,B12,,48,24.0,10,1,2,0,True,True,5,1,True,0,5,0
Karpov.pgn,Karpov,black,"Grischuk,A",2nd ACP World Rapid Cup,Odessa UKR,2008.01.05,2008,1.1,"Grischuk,A","Karpov,Ana",2711.0,2655.0,0-1,black_win,win,B12,,132,66.0,19,6,1,0,True,False,9,5,False,0,10,1
Karpov.pgn,Karpov,white,"Grischuk,A",2nd ACP World Rapid Cup,Odessa UKR,2008.01.05,2008,1.4,"Karpov,Ana","Grischuk,A",2655.0,2711.0,0-1,black_win,loss,B80,,36,18.0,7,0,1,0,True,False,3,0,True,0,4,0
Karpov.pgn,Karpov,white,"Grischuk,A",2nd ACP World Rapid Cup,Odessa UKR,2008.01.05,2008,1.2,"Karpov,Ana","Grischuk,A",2655.0,2711.0,0-1,black_win,loss,D45,,138,69.0,23,11,1,0,False,True,10,0,False,0,13,11
Karpov.pgn,Karpov,white,"Andreikin,D",TCh-RUS,Dagomys RUS,2008.04.05,2008,4,"Karpov,Ana","Andreikin,D",2655.0,2580.0,1/2-1/2,draw,draw,A70,,98,49.0,22,4,2,0,True,True,11,2,True,0,11,2
Karpov.pgn,Karpov,black,"Morozevich,A",TCh-RUS,Dagomys RUS,2008.04.06,2008,5,"Morozevich,A","Karpov,Ana",2774.0,2655.0,1-0,white_win,loss,C45,,221,110.5,25,24,2,0,True,True,12,8,True,0,13,16
Karpov.pgn,Karpov,white,"Efimenko,Z",TCh-RUS,Dagomys RUS,2008.04.07,2008,6,"Karpov,Ana","Efimenko,Z",2655.0,2660.0,1/2-1/2,draw,draw,E90,,113,56.5,22,10,2,0,True,True,11,0,True,0,11,10
Karpov.pgn,Karpov,black,"Ponomariov,R",4th Pivdenny Bank Chess Cup,Odessa UKR,2008.05.30,2008,1,"Ponomariov,R","Karpov,Ana",2719.0,2655.0,1/2-1/2,draw,draw,D37,,209,104.5,25,24,2,0,True,True,13,8,True,0,12,16
Karpov.pgn,Karpov,white,"Tregubov,P",4th Pivdenny Bank Chess Cup,Odessa UKR,2008.05.30,2008,2,"Karpov,Ana","Tregubov,P",2655.0,2629.0,0-1,black_win,loss,A37,,107,53.5,18,5,2,0,True,True,9,0,True,0,9,5
Karpov.pgn,Karpov,black,"Golubev,M",4th Pivdenny Bank Chess Cup,Odessa UKR,2008.05.30,2008,3,"Golubev,M","Karpov,Ana",2474.0,2655.0,1/2-1/2,draw,draw,C47,,51,25.5,14,8,0,0,False,False,7,2,False,0,7,6
Karpov.pgn,Karpov,white,"Drozdovskij,Y",4th Pivdenny Bank Chess Cup,Odessa UKR,2008.05.30,2008,4,"Karpov,Ana","Drozdovskij,Y",2655.0,2581.0,1/2-1/2,draw,draw,C10,,174,87.0,25,24,2,0,True,True,12,17,True,0,13,7
Karpov.pgn,Karpov,black,"Gelfand,B",4th Pivdenny Bank Chess Cup,Odessa UKR,2008.05.30,2008,5,"Gelfand,B","Karpov,Ana",2723.0,2655.0,1-0,white_win,loss,E32,,105,52.5,24,8,2,0,True,True,12,4,True,0,12,4
Karpov.pgn,Karpov,black,"Beim,V",4th Pivdenny Bank Chess Cup,Odessa UKR,2008.05.31,2008,6,"Beim,V","Karpov,Ana",2523.0,2655.0,0-1,black_win,win,A45,,116,58.0,26,2,2,0,True,True,13,2,True,0,13,0
Karpov.pgn,Karpov,white,"Korchnoi,V",4th Pivdenny Bank Chess Cup,Odessa UKR,2008.05.31,2008,7,"Karpov,Ana","Korchnoi,V",2655.0,2598.0,1-0,white_win,win,E32,,37,18.5,7,5,1,0,False,True,3,0,False,0,4,5
Karpov.pgn,Karpov,white,"Ponomariov,R",4th Pivdenny Bank Chess Cup,Odessa UKR,2008.05.31,2008,8,"Karpov,Ana","Ponomariov,R",2655.0,2719.0,1-0,white_win,win,D11,,87,43.5,21,1,2,0,True,True,12,1,True,0,9,0
Karpov.pgn,Karpov,black,"Tregubov,P",4th Pivdenny Bank Chess Cup,Odessa UKR,2008.05.31,2008,9,"Tregubov,P","Karpov,Ana",2629.0,2655.0,1/2-1/2,draw,draw,D37,,65,32.5,23,3,2,0,True,True,12,2,True,0,11,1
Karpov.pgn,Karpov,white,"Golubev,M",4th Pivdenny Bank Chess Cup,Odessa UKR,2008.05.31,2008,10,"Karpov,Ana","Golubev,M",2655.0,2474.0,1-0,white_win,win,E71,,67,33.5,16,3,1,0,False,True,9,0,False,0,7,3
Karpov.pgn,Karpov,black,"Drozdovskij,Y",4th Pivdenny Bank Chess Cup,Odessa UKR,2008.06.01,2008,11,"Drozdovskij,Y","Karpov,Ana",2581.0,2655.0,1/2-1/2,draw,draw,E32,,54,27.0,14,2,2,0,True,True,7,1,True,0,7,1
Karpov.pgn,Karpov,white,"Gelfand,B",4th Pivdenny Bank Chess Cup,Odessa UKR,2008.06.01,2008,12,"Karpov,Ana","Gelfand,B",2655.0,2723.0,1/2-1/2,draw,draw,D30,,42,21.0,10,1,1,0,False,True,5,0,False,0,5,1
Karpov.pgn,Karpov,white,"Beim,V",4th Pivdenny Bank Chess Cup,Odessa UKR,2008.06.01,2008,13,"Karpov,Ana","Beim,V",2655.0,2523.0,1-0,white_win,win,A89,,43,21.5,9,1,2,0,True,True,4,1,True,0,5,0
Karpov.pgn,Karpov,black,"Korchnoi,V",4th Pivdenny Bank Chess Cup,Odessa UKR,2008.06.01,2008,14,"Korchnoi,V","Karpov,Ana",2598.0,2655.0,1/2-1/2,draw,draw,E40,,67,33.5,16,1,2,0,True,True,8,1,True,0,8,0
Karpov.pgn,Karpov,white,"Gelfand,B",Tal Memorial Blitz,Moscow RUS,2008.08.29,2008,1,"Karpov,Ana","Gelfand,B",2651.0,2720.0,1-0,white_win,win,E14,,87,43.5,16,5,2,0,True,True,7,0,True,0,9,5
Karpov.pgn,Karpov,black,"Grischuk,A",Tal Memorial Blitz,Moscow RUS,2008.08.29,2008,2,"Grischuk,A","Karpov,Ana",2728.0,2651.0,1/2-1/2,draw,draw,E05,,67,33.5,14,0,2,0,True,True,7,0,True,0,7,0
Karpov.pgn,Karpov,white,"Morozevich,A",Tal Memorial Blitz,Moscow RUS,2008.08.29,2008,3,"Karpov,Ana","Morozevich,A",2651.0,2788.0,0-1,black_win,loss,D82,,23,11.5,7,1,0,0,False,False,4,1,False,0,3,0
Karpov.pgn,Karpov,black,"Mamedyarov,S",Tal Memorial Blitz,Moscow RUS,2008.08.29,2008,4,"Mamedyarov,S","Karpov,Ana",2742.0,2651.0,1-0,white_win,loss,E20,,65,32.5,15,3,2,0,True,True,8,1,True,0,7,2
Karpov.pgn,Karpov,white,"Kamsky,G",Tal Memorial Blitz,Moscow RUS,2008.08.29,2008,5,"Karpov,Ana","Kamsky,G",2651.0,2723.0,1-0,white_win,win,D12,,65,32.5,15,4,0,0,False,False,7,1,False,0,8,3
Karpov.pgn,Karpov,black,"Leko,P",Tal Memorial Blitz,Moscow RUS,2008.08.29,2008,6,"Leko,P","Karpov,Ana",2741.0,2651.0,1/2-1/2,draw,draw,E15,,45,22.5,10,2,2,0,True,True,5,1,True,0,5,1
Karpov.pgn,Karpov,white,"Kramnik,V",Tal Memorial Blitz,Moscow RUS,2008.08.29,2008,7,"Karpov,Ana","Kramnik,V",2651.0,2788.0,0-1,black_win,loss,D11,,91,45.5,16,4,1,0,False,True,8,0,False,0,8,4
Karpov.pgn,Karpov,black,"Grachev,B",Tal Memorial Blitz,Moscow RUS,2008.08.29,2008,8,"Grachev,B","Karpov,Ana",2640.0,2651.0,0-1,black_win,win,A47,,104,52.0,15,6,2,1,True,True,9,1,True,1,6,5
Karpov.pgn,Karpov,white,"Ponomariov,R",Tal Memorial Blitz,Moscow RUS,2008.08.29,2008,9,"Karpov,Ana","Ponomariov,R",2651.0,2718.0,0-1,black_win,loss,A42,,98,49.0,20,0,2,0,True,True,10,0,True,0,10,0
Karpov.pgn,Karpov,black,"Svidler,P",Tal Memorial Blitz,Moscow RUS,2008.08.29,2008,10,"Svidler,P","Karpov,Ana",2738.0,2651.0,1/2-1/2,draw,draw,B12,,59,29.5,16,2,2,0,True,True,8,2,True,0,8,0
Karpov.pgn,Karpov,white,"Alekseev,Evgeny",Tal Memorial Blitz,Moscow RUS,2008.08.29,2008,11,"Karpov,Ana","Alekseev,Evgeny",2651.0,2708.0,1-0,white_win,win,E32,,81,40.5,18,5,2,0,True,True,9,1,True,0,9,4
Karpov.pgn,Karpov,black,"Karjakin,Sergey",Tal Memorial Blitz,Moscow RUS,2008.08.29,2008,12,"Karjakin,Sergey","Karpov,Ana",2727.0,2651.0,1-0,white_win,loss,E15,,123,61.5,27,8,1,3,True,False,14,2,False,1,13,6
Karpov.pgn,Karpov,black,"Carlsen,M",Tal Memorial Blitz,Moscow RUS,2008.08.29,2008,14,"Carlsen,M","Karpov,Ana",2775.0,2651.0,1-0,white_win,loss,E15,,53,26.5,14,9,1,0,False,True,7,1,True,0,7,8
Karpov.pgn,Karpov,white,"Ivanchuk,V",Tal Memorial Blitz,Moscow RUS,2008.08.29,2008,15,"Karpov,Ana","Ivanchuk,V",2651.0,2781.0,1/2-1/2,draw,draw,E32,,64,32.0,17,2,2,0,True,True,9,1,True,0,8,1
Karpov.pgn,Karpov,white,"Tkachiev,V",Tal Memorial Blitz,Moscow RUS,2008.08.29,2008,16,"Karpov,Ana","Tkachiev,V",2651.0,2664.0,1-0,white_win,win,D25,,61,30.5,16,6,2,0,True,True,9,0,True,0,7,6
Karpov.pgn,Karpov,black,"Movsesian,S",Tal Memorial Blitz,Moscow RUS,2008.08.29,2008,17,"Movsesian,S","Karpov,Ana",2723.0,2651.0,0-1,black_win,win,B12,,80,40.0,15,1,1,0,True,False,8,0,False,0,7,1
Karpov.pgn,Karpov,black,"Gelfand,B",Tal Memorial Blitz,Moscow RUS,2008.08.30,2008,18,"Gelfand,B","Karpov,Ana",2720.0,2651.0,1-0,white_win,loss,E15,,55,27.5,10,1,2,0,True,True,4,0,True,0,6,1
Karpov.pgn,Karpov,white,"Grischuk,A",Tal Memorial Blitz,Moscow RUS,2008.08.30,2008,19,"Karpov,Ana","Grischuk,A",2651.0,2728.0,1-0,white_win,win,E14,,85,42.5,22,7,2,0,True,True,11,4,True,0,11,3
Karpov.pgn,Karpov,black,"Morozevich,A",Tal Memorial Blitz,Moscow RUS,2008.08.30,2008,20,"Morozevich,A","Karpov,Ana",2788.0,2651.0,1-0,white_win,loss,E39,,65,32.5,16,4,2,0,True,True,7,1,True,0,9,3
Karpov.pgn,Karpov,white,"Mamedyarov,S",Tal Memorial Blitz,Moscow RUS,2008.08.30,2008,21,"Karpov,Ana","Mamedyarov,S",2651.0,2742.0,1-0,white_win,win,E32,,57,28.5,16,3,2,0,True,True,7,3,True,0,9,0
Karpov.pgn,Karpov,black,"Kamsky,G",Tal Memorial Blitz,Moscow RUS,2008.08.30,2008,22,"Kamsky,G","Karpov,Ana",2723.0,2651.0,1-0,white_win,loss,A46,,94,47.0,14,6,2,0,True,True,7,3,True,0,7,3
Karpov.pgn,Karpov,white,"Leko,P",Tal Memorial Blitz,Moscow RUS,2008.08.30,2008,23,"Karpov,Ana","Leko,P",2651.0,2741.0,1/2-1/2,draw,draw,C50,,68,34.0,15,3,2,0,True,True,6,1,True,0,9,2
Karpov.pgn,Karpov,black,"Kramnik,V",Tal Memorial Blitz,Moscow RUS,2008.08.30,2008,24,"Kramnik,V","Karpov,Ana",2788.0,2651.0,1-0,white_win,loss,A46,,47,23.5,8,1,1,0,True,False,4,0,False,0,4,1
Karpov.pgn,Karpov,white,"Grachev,B",Tal Memorial Blitz,Moscow RUS,2008.08.30,2008,25,"Karpov,Ana","Grachev,B",2651.0,2640.0,1/2-1/2,draw,draw,D30,,119,59.5,20,4,2,0,True,True,10,2,True,0,10,2
Karpov.pgn,Karpov,black,"Ponomariov,R",Tal Memorial Blitz,Moscow RUS,2008.08.30,2008,26,"Ponomariov,R","Karpov,Ana",2718.0,2651.0,1-0,white_win,loss,B18,,112,56.0,23,10,0,0,False,False,11,8,False,0,12,2
Karpov.pgn,Karpov,white,"Svidler,P",Tal Memorial Blitz,Moscow RUS,2008.08.30,2008,27,"Karpov,Ana","Svidler,P",2651.0,2738.0,0-1,black_win,loss,D82,,72,36.0,19,2,2,1,True,True,9,1,True,0,10,1
Karpov.pgn,Karpov,black,"Alekseev,Evgeny",Tal Memorial Blitz,Moscow RUS,2008.08.30,2008,28,"Alekseev,Evgeny","Karpov,Ana",2708.0,2651.0,0-1,black_win,win,B12,,62,31.0,19,0,1,0,True,False,10,0,False,0,9,0
Karpov.pgn,Karpov,white,"Karjakin,Sergey",Tal Memorial Blitz,Moscow RUS,2008.08.30,2008,29,"Karpov,Ana","Karjakin,Sergey",2651.0,2727.0,0-1,black_win,loss,D11,,59,29.5,9,0,2,0,True,True,5,0,True,0,4,0
Karpov.pgn,Karpov,black,"Eljanov,P",Tal Memorial Blitz,Moscow RUS,2008.08.30,2008,30,"Eljanov,P","Karpov,Ana",2716.0,2651.0,1-0,white_win,loss,E32,,76,38.0,12,1,2,0,True,True,7,1,True,0,5,0
Karpov.pgn,Karpov,white,"Carlsen,M",Tal Memorial Blitz,Moscow RUS,2008.08.30,2008,31,"Karpov,Ana","Carlsen,M",2651.0,2775.0,0-1,black_win,loss,A12,,96,48.0,20,2,2,0,True,True,10,0,True,0,10,2
Karpov.pgn,Karpov,black,"Ivanchuk,V",Tal Memorial Blitz,Moscow RUS,2008.08.30,2008,32,"Ivanchuk,V","Karpov,Ana",2781.0,2651.0,1-0,white_win,loss,D58,,101,50.5,25,9,2,0,True,True,12,5,True,0,13,4
Karpov.pgn,Karpov,black,"Tkachiev,V",Tal Memorial Blitz,Moscow RUS,2008.08.30,2008,33,"Tkachiev,V","Karpov,Ana",2664.0,2651.0,0-1,black_win,win,B14,,102,51.0,13,0,2,0,True,True,7,0,True,0,6,0
Karpov.pgn,Karpov,white,"Movsesian,S",Tal Memorial Blitz,Moscow RUS,2008.08.30,2008,34,"Karpov,Ana","Movsesian,S",2651.0,2723.0,1-0,white_win,win,A40,,121,60.5,24,6,2,0,True,True,13,3,True,0,11,3
Karpov.pgn,Karpov,black,Hou Yifan,Trophee CCAS GpB,Cap d'Agde FRA,2008.10.26,2008,2,Hou Yifan,"Karpov,Ana",2578.0,2651.0,1/2-1/2,draw,draw,C92,,123,61.5,10,1,2,0,True,True,5,1,True,0,5,0
Karpov.pgn,Karpov,white,"Radjabov,T",Trophee CCAS GpB,Cap d'Agde FRA,2008.10.26,2008,3,"Karpov,Ana","Radjabov,T",2651.0,2751.0,1/2-1/2,draw,draw,E69,,72,36.0,18,1,2,0,True,True,9,0,True,0,9,1
Karpov.pgn,Karpov,black,"Feller,S",Trophee CCAS GpB,Cap d'Agde FRA,2008.10.27,2008,4,"Feller,S","Karpov,Ana",2526.0,2651.0,0-1,black_win,win,D55,,108,54.0,22,1,2,0,True,True,12,1,True,0,10,0
Karpov.pgn,Karpov,white,Hou Yifan,Trophee CCAS GpB Playoff,Cap d'Agde FRA,2008.10.28,2008,1,"Karpov,Ana",Hou Yifan,2651.0,2578.0,1-0,white_win,win,E37,,137,68.5,24,13,1,1,False,True,13,7,False,1,11,6
Karpov.pgn,Karpov,black,Hou Yifan,Trophee CCAS GpB Playoff,Cap d'Agde FRA,2008.10.28,2008,2,Hou Yifan,"Karpov,Ana",2578.0,2651.0,1-0,white_win,loss,C54,,100,50.0,17,0,2,0,True,True,8,0,True,0,9,0
Karpov.pgn,Karpov,white,Hou Yifan,Trophee CCAS GpB Playoff,Cap d'Agde FRA,2008.10.28,2008,3,"Karpov,Ana",Hou Yifan,2651.0,2578.0,1-0,white_win,win,E32,,84,42.0,17,2,2,1,True,True,9,0,True,0,8,2
Karpov.pgn,Karpov,black,Hou Yifan,Trophee CCAS GpB Playoff,Cap d'Agde FRA,2008.10.28,2008,4,Hou Yifan,"Karpov,Ana",2578.0,2651.0,0-1,black_win,win,C54,,72,36.0,15,4,2,0,True,True,8,4,True,0,7,0
Karpov.pgn,Karpov,black,"Koneru,H",Trophee CCAS GpB,Cap d'Agde FRA,2008.10.28,2008,6,"Koneru,H","Karpov,Ana",2618.0,2651.0,1/2-1/2,draw,draw,D55,,148,74.0,27,11,2,0,True,True,14,2,True,0,13,9
Karpov.pgn,Karpov,white,"Nakamura,Hi",Trophee CCAS GpB,Cap d'Agde FRA,2008.10.28,2008,7,"Karpov,Ana","Nakamura,Hi",2651.0,2704.0,0-1,black_win,loss,A87,,105,52.5,25,6,2,0,True,True,12,2,True,0,13,4
