source_file,main_player,style,player_color,opponent,event,site,date,year,round,white,black,white_elo,black_elo,result,result_label,player_result,eco,eco_family,num_plies,num_moves,opening_plies,opening_player_captures,opening_player_checks,opening_player_castles,opening_player_promotions,opening_opponent_captures,opening_opponent_checks,middlegame_plies,middlegame_player_captures,middlegame_player_checks,middlegame_player_castles,middlegame_player_promotions,middlegame_opponent_captures,middlegame_opponent_checks,endgame_plies,endgame_player_captures,endgame_player_checks,endgame_player_castles,endgame_player_promotions,endgame_opponent_captures,endgame_opponent_checks
Kasparov.pgn,Kasparov,dynamic,black,"Ivanchuk, Vassily",Linares,Linares,1998.??.??,1998,4,"Ivanchuk, Vassily","Kasparov, Gary",2740.0,2825.0,1/2-1/2,draw,draw,D79,D,99,49.5,20,2,0,1,0,2,0,40,8,3,0,0,8,1,39,1,0,0,0,1,0
Kasparov.pgn,Kasparov,dynamic,black,"Kramnik, Vladimir",Linares,Linares,1998.??.??,1998,6,"Kramnik, Vladimir","Kasparov, Gary",2790.0,2825.0,1/2-1/2,draw,draw,D85,D,51,25.5,20,3,1,1,0,3,0,31,2,0,0,0,3,0,0,0,0,0,0,0,0
Kasparov.pgn,Kasparov,dynamic,white,"Ivanchuk, Vassily",Linares,Linares,1998.??.??,1998,11,"Kasparov, Gary","Ivanchuk, Vassily",2825.0,2740.0,1/2-1/2,draw,draw,C92,C,108,54.0,20,0,0,1,0,0,0,40,7,0,0,0,7,0,48,5,3,0,0,5,0
Kasparov.pgn,Kasparov,dynamic,black,"Topalov, Veselin",Linares,Linares,1998.??.??,1998,12,"Topalov, Veselin","Kasparov, Gary",2740.0,2825.0,1/2-1/2,draw,draw,D85,D,38,19.0,20,2,0,1,0,2,1,18,4,0,0,0,4,0,0,0,0,0,0,0,0
Kasparov.pgn,Kasparov,dynamic,white,"Reading, M.",Peoria sim,Peoria,1998.??.??,1998,?,"Kasparov, Gary","Reading, M.",2825.0,,1-0,white_win,win,A41,A,95,47.5,20,2,1,1,0,2,0,40,6,2,0,0,7,0,35,3,1,0,0,1,3
Kasparov.pgn,Kasparov,dynamic,black,"Topalov, Veselin",Sofia m 25',Sofia,1998.??.??,1998,1,"Topalov, Veselin","Kasparov, Gary",2740.0,2825.0,0-1,black_win,win,D58,D,64,32.0,20,1,0,1,0,1,0,40,4,0,0,0,5,0,4,1,0,0,0,1,0
Kasparov.pgn,Kasparov,dynamic,white,"Topalov, Veselin",Sofia m 25',Sofia,1998.??.??,1998,2,"Kasparov, Gary","Topalov, Veselin",2825.0,2740.0,1-0,white_win,win,B90,B,77,38.5,20,1,0,0,0,1,0,40,7,0,1,0,7,0,17,3,3,0,0,2,0
Kasparov.pgn,Kasparov,dynamic,white,"Topalov, Veselin",Sofia m 25',Sofia,1998.??.??,1998,4,"Kasparov, Gary","Topalov, Veselin",2825.0,2740.0,1-0,white_win,win,B43,B,73,36.5,20,2,0,1,0,2,0,40,5,0,0,0,5,0,13,1,0,0,0,1,0
Kasparov.pgn,Kasparov,dynamic,white,"Ivanchuk, Vassily",Hoogovens,Wijk aan Zee,1999.01.16,1999,1,"Kasparov, Gary","Ivanchuk, Vassily",2812.0,2714.0,1/2-1/2,draw,draw,D36,D,43,21.5,20,1,0,0,0,1,0,23,4,4,0,0,4,0,0,0,0,0,0,0,0
Kasparov.pgn,Kasparov,dynamic,white,"Van Wely, Loek",Hoogovens,Wijk aan Zee,1999.01.17,1999,2,"Kasparov, Gary","Van Wely, Loek",2812.0,2636.0,1-0,white_win,win,B33,B,85,42.5,20,2,0,0,0,2,0,40,3,0,1,0,4,0,25,3,2,0,0,2,1
Kasparov.pgn,Kasparov,dynamic,black,"Kasimdzhanov, Rustam",Hoogovens 5',Wijk aan Zee,1999.01.18,1999,1,"Kasimdzhanov, Rustam","Kasparov, Gary",2595.0,2812.0,0-1,black_win,win,B53,B,90,45.0,20,1,0,1,0,1,0,40,5,0,0,0,3,0,30,3,5,0,0,4,0
Kasparov.pgn,Kasparov,dynamic,white,"Sokolov, Ivan",Hoogovens 5',Wijk aan Zee,1999.01.18,1999,2,"Kasparov, Gary","Sokolov, Ivan",2812.0,2610.0,1-0,white_win,win,A45,A,123,61.5,20,1,0,0,0,1,1,40,5,0,1,0,6,0,63,7,2,0,1,6,4
Kasparov.pgn,Kasparov,dynamic,black,"Piket, Jeroen",Hoogovens 5',Wijk aan Zee,1999.01.18,1999,3,"Piket, Jeroen","Kasparov, Gary",2609.0,2812.0,0-1,black_win,win,E12,E,82,41.0,20,1,0,1,0,1,0,40,8,0,0,0,7,0,22,1,0,0,0,1,0
Kasparov.pgn,Kasparov,dynamic,white,"Anand, Viswanathan",Hoogovens 5',Wijk aan Zee,1999.01.18,1999,4,"Kasparov, Gary","Anand, Viswanathan",2812.0,2784.0,1-0,white_win,win,E20,E,65,32.5,20,3,0,0,0,3,0,40,5,1,1,0,4,1,5,0,0,0,0,1,0
Kasparov.pgn,Kasparov,dynamic,black,"Topalov, Veselin",Hoogovens 5',Wijk aan Zee,1999.01.18,1999,5,"Topalov, Veselin","Kasparov, Gary",2700.0,2812.0,0-1,black_win,win,A30,A,108,54.0,20,1,0,1,0,1,0,40,9,0,0,0,7,1,48,4,2,0,0,4,2
Kasparov.pgn,Kasparov,dynamic,white,"Reinderman, Dimitri",Hoogovens 5',Wijk aan Zee,1999.01.18,1999,6,"Kasparov, Gary","Reinderman, Dimitri",2812.0,2542.0,1-0,white_win,win,A45,A,93,46.5,20,2,1,0,0,3,0,40,8,3,1,0,6,0,33,2,6,0,0,2,2
Kasparov.pgn,Kasparov,dynamic,black,"Svidler, Peter",Hoogovens 5',Wijk aan Zee,1999.01.18,1999,7,"Svidler, Peter","Kasparov, Gary",2713.0,2812.0,0-1,black_win,win,B90,B,82,41.0,20,1,0,0,0,1,0,40,3,0,1,0,2,0,22,3,1,0,0,3,0
Kasparov.pgn,Kasparov,dynamic,white,"Kramnik, Vladimir",Hoogovens 5',Wijk aan Zee,1999.01.18,1999,8,"Kasparov, Gary","Kramnik, Vladimir",2812.0,2751.0,1/2-1/2,draw,draw,E20,E,72,36.0,20,3,0,0,0,3,0,40,3,0,1,0,4,0,12,0,0,0,0,0,0
Kasparov.pgn,Kasparov,dynamic,black,"Ivanchuk, Vassily",Hoogovens 5',Wijk aan Zee,1999.01.18,1999,9,"Ivanchuk, Vassily","Kasparov, Gary",2714.0,2812.0,0-1,black_win,win,E12,E,79,39.5,20,1,0,1,0,1,0,40,5,2,0,0,6,0,19,2,1,0,0,2,0
Kasparov.pgn,Kasparov,dynamic,white,"Bosboom, Manuel",Hoogovens 5',Wijk aan Zee,1999.01.18,1999,10,"Kasparov, Gary","Bosboom, Manuel",2812.0,2490.0,0-1,black_win,loss,B50,B,108,54.0,20,1,0,1,0,1,0,40,2,0,0,0,2,0,48,4,1,0,0,5,6
Kasparov.pgn,Kasparov,dynamic,black,"Yermolinsky, Alex",Hoogovens 5',Wijk aan Zee,1999.01.18,1999,11,"Yermolinsky, Alex","Kasparov, Gary",2597.0,2812.0,1/2-1/2,draw,draw,A30,A,72,36.0,20,1,0,1,0,1,0,40,8,0,0,0,8,0,12,1,1,0,0,1,0
Kasparov.pgn,Kasparov,dynamic,black,"Timman, Jan H",Hoogovens 5',Wijk aan Zee,1999.01.18,1999,12,"Timman, Jan H","Kasparov, Gary",2649.0,2812.0,0-1,black_win,win,D00,D,125,62.5,20,2,0,1,0,2,0,40,2,0,0,0,2,0,65,10,6,0,0,8,2
Kasparov.pgn,Kasparov,dynamic,white,"Van Wely, Loek",Hoogovens 5',Wijk aan Zee,1999.01.18,1999,13,"Kasparov, Gary","Van Wely, Loek",2812.0,2636.0,1/2-1/2,draw,draw,B01,B,90,45.0,20,3,1,0,0,3,0,40,1,1,0,0,3,0,30,1,0,0,0,1,0
Kasparov.pgn,Kasparov,dynamic,black,"Yermolinsky, Alex",Hoogovens,Wijk aan Zee,1999.01.19,1999,3,"Yermolinsky, Alex","Kasparov, Gary",2597.0,2812.0,0-1,black_win,win,D85,D,94,47.0,20,3,0,0,0,2,0,40,5,0,1,0,5,0,34,4,3,0,0,4,0
Kasparov.pgn,Kasparov,dynamic,white,"Topalov, Veselin",Hoogovens,Wijk aan Zee,1999.01.20,1999,4,"Kasparov, Gary","Topalov, Veselin",2812.0,2700.0,1-0,white_win,win,B07,B,87,43.5,20,1,0,0,0,1,0,40,5,4,1,0,5,0,27,4,5,0,0,5,0
Kasparov.pgn,Kasparov,dynamic,black,"Reinderman, Dimitri",Hoogovens,Wijk aan Zee,1999.01.21,1999,5,"Reinderman, Dimitri","Kasparov, Gary",2542.0,2812.0,0-1,black_win,win,B88,B,96,48.0,20,1,0,1,0,1,0,40,6,0,0,0,5,0,36,5,1,0,0,6,2
Kasparov.pgn,Kasparov,dynamic,white,"Piket, Jeroen",Hoogovens,Wijk aan Zee,1999.01.23,1999,6,"Kasparov, Gary","Piket, Jeroen",2812.0,2609.0,1-0,white_win,win,C43,C,81,40.5,20,3,0,1,0,3,0,40,6,0,0,0,6,0,21,1,2,0,0,0,0
Kasparov.pgn,Kasparov,dynamic,black,"Shirov, Alexei",Hoogovens,Wijk aan Zee,1999.01.24,1999,7,"Shirov, Alexei","Kasparov, Gary",2726.0,2812.0,0-1,black_win,win,B90,B,98,49.0,20,1,0,0,0,1,0,40,5,0,0,0,7,1,38,3,1,0,0,2,1
Kasparov.pgn,Kasparov,dynamic,white,"Kasimdzhanov, Rustam",Hoogovens,Wijk aan Zee,1999.01.25,1999,8,"Kasparov, Gary","Kasimdzhanov, Rustam",2812.0,2595.0,1-0,white_win,win,D72,D,71,35.5,20,1,0,1,0,1,0,40,5,2,0,0,6,0,11,1,1,0,0,1,0
Kasparov.pgn,Kasparov,dynamic,black,"Sokolov, Ivan",Hoogovens,Wijk aan Zee,1999.01.26,1999,9,"Sokolov, Ivan","Kasparov, Gary",2610.0,2812.0,1-0,white_win,loss,E59,E,55,27.5,20,2,0,1,0,1,0,35,5,0,0,0,6,4,0,0,0,0,0,0,0
Kasparov.pgn,Kasparov,dynamic,white,"Anand, Viswanathan",Hoogovens,Wijk aan Zee,1999.01.28,1999,10,"Kasparov, Gary","Anand, Viswanathan",2812.0,2784.0,1/2-1/2,draw,draw,D27,D,43,21.5,20,2,0,1,0,2,0,23,4,0,0,0,4,0,0,0,0,0,0,0,0
Kasparov.pgn,Kasparov,dynamic,white,"Svidler, Peter",Hoogovens,Wijk aan Zee,1999.01.30,1999,12,"Kasparov, Gary","Svidler, Peter",2812.0,2713.0,1-0,white_win,win,D97,D,61,30.5,20,1,0,0,0,2,0,40,4,0,0,0,4,0,1,0,0,0,0,0,0
Kasparov.pgn,Kasparov,dynamic,black,"Kramnik, Vladimir",Hoogovens,Wijk aan Zee,1999.01.31,1999,13,"Kramnik, Vladimir","Kasparov, Gary",2751.0,2812.0,1/2-1/2,draw,draw,D49,D,55,27.5,20,2,0,0,0,1,0,35,7,2,0,0,8,1,0,0,0,0,0,0,0
Kasparov.pgn,Kasparov,dynamic,white,"Svidler, Peter",Linares16th,Linares,1999.02.21,1999,1,"Kasparov, Gary","Svidler, Peter",2812.0,2713.0,1/2-1/2,draw,draw,C90,C,62,31.0,20,0,0,1,0,0,0,40,6,0,0,0,6,0,2,0,0,0,0,0,0
Kasparov.pgn,Kasparov,dynamic,black,"Ivanchuk, Vassily",Linares16th,Linares,1999.02.22,1999,2,"Ivanchuk, Vassily","Kasparov, Gary",2714.0,2812.0,0-1,black_win,win,B90,B,62,31.0,20,1,0,0,0,1,0,40,6,1,1,0,6,0,2,0,0,0,0,1,0
Kasparov.pgn,Kasparov,dynamic,white,"Anand, Viswanathan",Linares16th,Linares,1999.02.23,1999,3,"Kasparov, Gary","Anand, Viswanathan",2812.0,2781.0,1/2-1/2,draw,draw,D20,D,57,28.5,20,1,0,1,0,2,0,37,7,2,0,0,7,0,0,0,0,0,0,0,0
Kasparov.pgn,Kasparov,dynamic,white,"Kramnik, Vladimir",Linares16th,Linares,1999.02.25,1999,4,"Kasparov, Gary","Kramnik, Vladimir",2812.0,2751.0,1/2-1/2,draw,draw,E34,E,40,20.0,20,2,0,0,0,2,0,20,1,0,1,0,1,0,0,0,0,0,0,0,0
Kasparov.pgn,Kasparov,dynamic,black,"Adams, Michael",Linares16th,Linares,1999.02.26,1999,5,"Adams, Michael","Kasparov, Gary",2716.0,2812.0,0-1,black_win,win,B26,B,118,59.0,20,0,0,1,0,1,0,40,3,1,0,0,2,0,58,8,10,0,0,8,2
Kasparov.pgn,Kasparov,dynamic,white,"Leko, Peter",Linares16th,Linares,1999.02.27,1999,6,"Kasparov, Gary","Leko, Peter",2812.0,2694.0,1/2-1/2,draw,draw,B45,B,95,47.5,20,2,0,1,0,2,0,40,4,1,0,0,4,0,35,3,1,0,0,3,1
Kasparov.pgn,Kasparov,dynamic,black,"Topalov, Veselin",Linares16th,Linares,1999.03.01,1999,7,"Topalov, Veselin","Kasparov, Gary",2700.0,2812.0,0-1,black_win,win,B80,B,122,61.0,20,1,0,0,0,1,0,40,5,0,1,0,6,2,62,3,7,0,1,3,0
Kasparov.pgn,Kasparov,dynamic,black,"Svidler, Peter",Linares16th,Linares,1999.03.02,1999,8,"Svidler, Peter","Kasparov, Gary",2713.0,2812.0,0-1,black_win,win,B53,B,84,42.0,20,2,0,1,0,2,0,40,5,0,0,0,5,0,24,1,0,0,0,1,0
Kasparov.pgn,Kasparov,dynamic,white,"Ivanchuk, Vassily",Linares16th,Linares,1999.03.03,1999,9,"Kasparov, Gary","Ivanchuk, Vassily",2812.0,2714.0,1-0,white_win,win,D26,D,71,35.5,20,2,0,1,0,2,0,40,4,0,0,0,4,2,11,1,0,0,0,1,0
Kasparov.pgn,Kasparov,dynamic,black,"Anand, Viswanathan",Linares16th,Linares,1999.03.05,1999,10,"Anand, Viswanathan","Kasparov, Gary",2781.0,2812.0,0-1,black_win,win,B80,B,100,50.0,20,1,0,0,0,1,0,40,9,0,0,0,9,7,40,3,0,0,0,2,2
Kasparov.pgn,Kasparov,dynamic,white,"Adams, Michael",Linares16th,Linares,1999.03.07,1999,12,"Kasparov, Gary","Adams, Michael",2812.0,2716.0,1-0,white_win,win,C88,C,129,64.5,20,0,0,1,0,0,0,40,6,0,0,0,7,0,69,8,3,0,0,6,6
Kasparov.pgn,Kasparov,dynamic,black,"Leko, Peter",Linares16th,Linares,1999.03.09,1999,13,"Leko, Peter","Kasparov, Gary",2694.0,2812.0,1/2-1/2,draw,draw,B90,B,56,28.0,20,1,0,0,0,1,0,36,4,0,1,0,4,0,0,0,0,0,0,0,0
Kasparov.pgn,Kasparov,dynamic,white,"Topalov, Veselin",Linares16th,Linares,1999.03.10,1999,14,"Kasparov, Gary","Topalov, Veselin",2812.0,2700.0,1/2-1/2,draw,draw,E68,E,136,68.0,20,1,0,1,0,1,0,40,4,1,0,0,4,0,76,6,11,0,0,8,1
Kasparov.pgn,Kasparov,dynamic,black,"Bareev, Evgeny",Sarajevo,Sarajevo,1999.05.17,1999,1,"Bareev, Evgeny","Kasparov, Gary",2679.0,2812.0,1/2-1/2,draw,draw,D80,D,42,21.0,20,3,0,1,0,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
Kasparov.pgn,Kasparov,dynamic,black,"Shirov, Alexei",Sarajevo,Sarajevo,1999.05.18,1999,2,"Shirov, Alexei","Kasparov, Gary",2726.0,2812.0,1/2-1/2,draw,draw,B90,B,77,38.5,20,1,0,0,0,1,0,40,9,0,0,0,8,2,17,1,0,0,0,2,5
Kasparov.pgn,Kasparov,dynamic,white,"Short, Nigel D",Sarajevo,Sarajevo,1999.05.19,1999,3,"Kasparov, Gary","Short, Nigel D",2812.0,2697.0,1-0,white_win,win,E20,E,79,39.5,20,3,0,0,0,3,0,40,4,0,1,0,4,0,19,4,6,0,0,3,0
Kasparov.pgn,Kasparov,dynamic,black,"Topalov, Veselin",Sarajevo,Sarajevo,1999.05.20,1999,4,"Topalov, Veselin","Kasparov, Gary",2700.0,2812.0,1/2-1/2,draw,draw,D97,D,42,21.0,20,1,0,1,0,2,0,22,5,0,0,0,5,1,0,0,0,0,0,0,0
Kasparov.pgn,Kasparov,dynamic,white,"Sokolov, Ivan",Sarajevo,Sarajevo,1999.05.21,1999,5,"Kasparov, Gary","Sokolov, Ivan",2812.0,2624.0,1-0,white_win,win,D10,D,97,48.5,20,1,0,0,0,1,0,40,8,1,1,0,7,0,37,1,2,0,0,2,3
Kasparov.pgn,Kasparov,dynamic,black,"Leko, Peter",Sarajevo,Sarajevo,1999.05.23,1999,6,"Leko, Peter","Kasparov, Gary",2694.0,2812.0,1/2-1/2,draw,draw,B93,B,51,25.5,20,1,0,1,0,1,0,31,9,3,0,0,9,0,0,0,0,0,0,0,0
Kasparov.pgn,Kasparov,dynamic,white,"Morozevich, Alexander",Sarajevo,Sarajevo,1999.05.24,1999,7,"Kasparov, Gary","Morozevich, Alexander",2812.0,2723.0,1-0,white_win,win,D10,D,109,54.5,20,1,0,0,0,1,0,40,7,0,1,0,6,1,49,4,4,0,0,5,1
Kasparov.pgn,Kasparov,dynamic,black,"Timman, Jan H",Sarajevo,Sarajevo,1999.05.25,1999,8,"Timman, Jan H","Kasparov, Gary",2670.0,2812.0,0-1,black_win,win,D97,D,120,60.0,20,2,0,1,0,1,0,40,8,1,0,0,8,1,60,2,16,0,0,1,1
Kasparov.pgn,Kasparov,dynamic,white,"Adams, Michael",Sarajevo,Sarajevo,1999.05.26,1999,9,"Kasparov, Gary","Adams, Michael",2812.0,2716.0,1-0,white_win,win,C45,C,61,30.5,20,2,0,0,0,2,0,40,5,1,1,0,5,1,1,0,0,0,0,0,0
Kasparov.pgn,Kasparov,dynamic,white,The World,Kasparov vs The World,Internet MSN,1999.06.21,1999,1,"Kasparov, Gary",The World,2812.0,,1-0,white_win,win,B52,B,123,61.5,20,2,2,1,0,2,0,40,5,3,0,0,7,0,63,6,6,0,1,4,2
Kasparov.pgn,Kasparov,dynamic,black,"Karpov, Anatoly",Siemens Giants,Frankfurt,1999.06.29,1999,1,"Karpov, Anatoly","Kasparov, Gary",2710.0,2812.0,1/2-1/2,draw,draw,D77,D,76,38.0,20,1,0,1,0,1,0,40,7,1,0,0,6,0,16,1,0,0,0,2,0
Kasparov.pgn,Kasparov,dynamic,white,"Kramnik, Vladimir",Siemens Giants,Frankfurt,1999.06.29,1999,2,"Kasparov, Gary","Kramnik, Vladimir",2812.0,2751.0,1/2-1/2,draw,draw,B66,B,48,24.0,20,1,0,1,0,2,0,28,6,0,0,0,5,6,0,0,0,0,0,0,0
Kasparov.pgn,Kasparov,dynamic,black,"Anand, Viswanathan",Siemens Giants,Frankfurt,1999.06.29,1999,3,"Anand, Viswanathan","Kasparov, Gary",2781.0,2812.0,0-1,black_win,win,D97,D,52,26.0,20,2,0,1,0,1,0,32,6,0,0,0,8,0,0,0,0,0,0,0,0
Kasparov.pgn,Kasparov,dynamic,white,"Karpov, Anatoly",Siemens Giants,Frankfurt,1999.06.30,1999,4,"Kasparov, Gary","Karpov, Anatoly",2812.0,2710.0,1/2-1/2,draw,draw,E32,E,98,49.0,20,1,0,0,0,1,1,40,6,0,0,0,6,0,38,6,1,0,0,5,0
Kasparov.pgn,Kasparov,dynamic,black,"Kramnik, Vladimir",Siemens Giants,Frankfurt,1999.06.30,1999,5,"Kramnik, Vladimir","Kasparov, Gary",2751.0,2812.0,1/2-1/2,draw,draw,D85,D,71,35.5,20,3,1,1,0,3,0,40,3,0,0,0,2,0,11,2,0,0,0,1,0
Kasparov.pgn,Kasparov,dynamic,white,"Anand, Viswanathan",Siemens Giants,Frankfurt,1999.06.30,1999,6,"Kasparov, Gary","Anand, Viswanathan",2812.0,2781.0,1/2-1/2,draw,draw,C45,C,55,27.5,20,2,0,0,0,2,0,35,5,1,0,0,7,7,0,0,0,0,0,0,0
Kasparov.pgn,Kasparov,dynamic,black,"Karpov, Anatoly",Siemens Giants,Frankfurt,1999.07.01,1999,7,"Karpov, Anatoly","Kasparov, Gary",2710.0,2812.0,1/2-1/2,draw,draw,D12,D,95,47.5,20,1,0,0,0,1,0,40,7,0,1,0,7,0,35,2,2,0,0,2,0
Kasparov.pgn,Kasparov,dynamic,white,"Kramnik, Vladimir",Siemens Giants,Frankfurt,1999.07.01,1999,8,"Kasparov, Gary","Kramnik, Vladimir",2810.0,2750.0,1-0,white_win,win,B66,B,71,35.5,20,1,0,1,0,1,0,40,4,0,0,0,4,0,11,2,1,0,0,2,0
Kasparov.pgn,Kasparov,dynamic,black,"Anand, Viswanathan",Siemens Giants,Frankfurt,1999.07.01,1999,9,"Anand, Viswanathan","Kasparov, Gary",2781.0,2812.0,1/2-1/2,draw,draw,D97,D,31,15.5,20,2,0,1,0,1,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0
Kasparov.pgn,Kasparov,dynamic,white,"Karpov, Anatoly",Siemens Giants,Frankfurt,1999.07.02,1999,10,"Kasparov, Gary","Karpov, Anatoly",2812.0,2710.0,1-0,white_win,win,E32,E,85,42.5,20,1,0,0,0,1,1,40,5,0,1,0,4,0,25,4,0,0,0,5,0
Kasparov.pgn,Kasparov,dynamic,black,"Kramnik, Vladimir",Siemens Giants,Frankfurt,1999.07.02,1999,11,"Kramnik, Vladimir","Kasparov, Gary",2751.0,2812.0,1/2-1/2,draw,draw,D36,D,49,24.5,20,1,0,1,0,1,0,29,4,0,0,0,5,0,0,0,0,0,0,0,0
Kasparov.pgn,Kasparov,dynamic,white,"Anand, Viswanathan",Siemens Giants,Frankfurt,1999.07.02,1999,12,"Kasparov, Gary","Anand, Viswanathan",2812.0,2781.0,1/2-1/2,draw,draw,E34,E,43,21.5,20,3,0,0,0,3,0,23,1,0,0,0,1,0,0,0,0,0,0,0,0
Kasparov.pgn,Kasparov,dynamic,black,"Harrelson, Woody",Prague consult,Prague,1999.07.12,1999,?,"Harrelson, Woody","Kasparov, Gary",,2812.0,1/2-1/2,draw,draw,C20,C,60,30.0,20,2,0,0,0,2,0,40,5,3,1,0,5,2,0,0,0,0,0,0,0
Kasparov.pgn,Kasparov,dynamic,white,"Timman, Jan H",Wereldhaven m,Rotterdam,1999.09.05,1999,1,"Kasparov, Gary","Timman, Jan H",2851.0,2650.0,0-1,black_win,loss,C54,C,117,58.5,20,0,0,0,0,0,0,40,2,0,1,0,2,0,57,6,0,0,0,7,2
Kasparov.pgn,Kasparov,dynamic,white,"Sermier, Alain",Besancon sim,Besancon,1999.??.??,1999,?,"Kasparov, Gary","Sermier, Alain",2812.0,2175.0,1-0,white_win,win,A90,A,89,44.5,20,0,0,1,0,1,0,40,2,0,0,0,2,0,29,3,0,0,0,3,0
Kasparov.pgn,Kasparov,dynamic,white,"Bastin, Eugene",Besancon sim,Besancon,1999.??.??,1999,?,"Kasparov, Gary","Bastin, Eugene",2812.0,,1-0,white_win,win,A80,A,61,30.5,20,2,0,0,0,2,0,40,5,0,1,0,4,0,1,0,0,0,0,0,0
Kasparov.pgn,Kasparov,dynamic,white,"Scamps, Roland",Besancon sim,Besancon,1999.??.??,1999,?,"Kasparov, Gary","Scamps, Roland",2812.0,,1-0,white_win,win,D06,D,47,23.5,20,1,0,1,0,1,0,27,4,5,0,0,3,0,0,0,0,0,0,0,0
Kasparov.pgn,Kasparov,dynamic,white,"Michaud, Luois",Besancon sim,Besancon,1999.??.??,1999,?,"Kasparov, Gary","Michaud, Luois",2812.0,,1-0,white_win,win,D06,D,43,21.5,20,1,0,1,0,1,0,23,4,4,0,0,4,0,0,0,0,0,0,0,0
Kasparov.pgn,Kasparov,dynamic,white,"Harnois, Clementine",Besancon sim,Besancon,1999.??.??,1999,?,"Kasparov, Gary","Harnois, Clementine",2812.0,,1-0,white_win,win,C63,C,27,13.5,20,4,2,0,0,3,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0
Kasparov.pgn,Kasparov,dynamic,white,"Guillot, Blandine",Besancon sim,Besancon,1999.??.??,1999,?,"Kasparov, Gary","Guillot, Blandine",2812.0,,1-0,white_win,win,C54,C,45,22.5,20,0,0,0,0,0,0,25,4,4,1,0,2,0,0,0,0,0,0,0,0
Kasparov.pgn,Kasparov,dynamic,white,"Cid, Nadia",Besancon sim,Besancon,1999.??.??,1999,?,"Kasparov, Gary","Cid, Nadia",2812.0,,1-0,white_win,win,C28,C,52,26.0,20,2,1,1,0,2,1,32,4,2,0,0,3,1,0,0,0,0,0,0,0
Kasparov.pgn,Kasparov,dynamic,black,"Korchnoi,V",Corus,Wijk aan Zee NED,2000.01.15,2000,1,"Korchnoi,V","Kasparov,G",2659.0,2851.0,0-1,black_win,win,D85,D,108,54.0,20,2,0,1,0,1,0,40,5,2,0,0,6,1,48,2,7,0,0,3,3
Kasparov.pgn,Kasparov,dynamic,black,"Piket,Je",Corus,Wijk aan Zee NED,2000.01.16,2000,2,"Piket,Je","Kasparov,G",2633.0,2851.0,1/2-1/2,draw,draw,D97,D,82,41.0,20,1,0,1,0,1,0,40,5,1,0,0,6,0,22,5,1,0,0,2,0
Kasparov.pgn,Kasparov,dynamic,white,"Van Wely,L",Corus,Wijk aan Zee NED,2000.01.18,2000,3,"Kasparov,G","Van Wely,L",2851.0,2646.0,1-0,white_win,win,B80,B,49,24.5,20,1,0,1,0,1,0,29,6,2,0,0,5,0,0,0,0,0,0,0,0
Kasparov.pgn,Kasparov,dynamic,black,"Adams,Mi",Corus,Wijk aan Zee NED,2000.01.19,2000,4,"Adams,Mi","Kasparov,G",2715.0,2851.0,1/2-1/2,draw,draw,B50,B,121,60.5,20,1,0,0,0,1,0,40,5,0,1,0,6,0,61,6,4,0,0,6,1
Kasparov.pgn,Kasparov,dynamic,white,"Morozevich,A",Corus,Wijk aan Zee NED,2000.01.20,2000,5,"Kasparov,G","Morozevich,A",2851.0,2748.0,1-0,white_win,win,D17,D,90,45.0,20,2,0,0,0,2,0,40,7,0,0,0,6,0,30,2,1,0,0,3,1
Kasparov.pgn,Kasparov,dynamic,black,"Short,N",Corus,Wijk aan Zee NED,2000.01.22,2000,6,"Short,N","Kasparov,G",2683.0,2851.0,1/2-1/2,draw,draw,B26,B,67,33.5,20,0,0,0,0,0,0,40,8,0,1,0,6,1,7,1,1,0,0,1,2
Kasparov.pgn,Kasparov,dynamic,white,"Anand,V",Corus,Wijk aan Zee NED,2000.01.23,2000,7,"Kasparov,G","Anand,V",2851.0,2769.0,1/2-1/2,draw,draw,E20,E,112,56.0,20,3,0,0,0,3,0,40,4,0,1,0,4,0,52,5,4,0,0,5,2
Kasparov.pgn,Kasparov,dynamic,black,"Lputian,S",Corus,Wijk aan Zee NED,2000.01.24,2000,8,"Lputian,S","Kasparov,G",2605.0,2851.0,1/2-1/2,draw,draw,D85,D,60,30.0,20,3,0,0,0,3,0,40,5,1,1,0,5,1,0,0,0,0,0,0,0
Kasparov.pgn,Kasparov,dynamic,white,"Timman,J",Corus,Wijk aan Zee NED,2000.01.25,2000,9,"Kasparov,G","Timman,J",2851.0,2655.0,1-0,white_win,win,C45,C,71,35.5,20,2,0,0,0,2,0,40,7,1,1,0,7,1,11,2,2,0,0,0,1
Kasparov.pgn,Kasparov,dynamic,black,"Nikolic,Pr",Corus,Wijk aan Zee NED,2000.01.27,2000,10,"Nikolic,Pr","Kasparov,G",2659.0,2851.0,0-1,black_win,win,D71,D,130,65.0,20,3,0,0,0,2,0,40,6,0,1,0,6,2,70,4,3,0,0,4,1
Kasparov.pgn,Kasparov,dynamic,white,"Leko,P",Corus,Wijk aan Zee NED,2000.01.28,2000,11,"Kasparov,G","Leko,P",2851.0,2725.0,1/2-1/2,draw,draw,B33,B,68,34.0,20,2,0,0,0,2,0,40,7,0,0,0,6,0,8,2,0,0,0,4,0
